Id,Name,Link,ConformanceUnits
839,TransferSubscriptionsRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.13.7/#5.13.7.2",""
842,TransferSubscriptionsResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.13.7/#5.13.7.2",""
845,DeleteSubscriptionsRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.13.8/#5.13.8.2",""
848,DeleteSubscriptionsResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.13.8/#5.13.8.2",""
851,RedundancySupport,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.5",""
852,ServerState,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.6",""
853,RedundantServerDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.7",""
856,SamplingIntervalDiagnosticsDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.8",""
859,ServerDiagnosticsSummaryDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.9",""
862,ServerStatusDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.10",""
865,SessionDiagnosticsDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.11",""
868,SessionSecurityDiagnosticsDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.12",""
871,ServiceCounterDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.13",""
874,SubscriptionDiagnosticsDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.15",""
877,ModelChangeStructureDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.16",""
884,Range,"https://reference.opcfoundation.org/v104/Core/docs/Part13/5.4.3/#5.4.3.14",""
887,EUInformation,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.6.3",""
890,ExceptionDeviationFormat,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.2.2",""
891,Annotation,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.5",""
894,ProgramDiagnosticDataType,"",""
897,SemanticChangeStructureDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.17",""
914,EventNotificationList,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.20.3",""
917,EventFieldList,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.20.3",""
920,HistoryEventFieldList,"",""
938,IssuedIdentityToken,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.36.6","Auditing Connections;"
945,NotificationData,"",""
948,AggregateConfiguration,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.4.4/#6.4.4.1",""
2000,ImageBMP,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.20","Base Info Image DataTypes;"
2001,ImageGIF,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.21","Base Info Image DataTypes;"
2002,ImageJPG,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.22","Base Info Image DataTypes;"
2003,ImagePNG,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.23","Base Info Image DataTypes;"
2004,ServerType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.1",""
2013,ServerCapabilitiesType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.2",""
2020,ServerDiagnosticsType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.3",""
2026,SessionsDiagnosticsSummaryType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.4",""
2029,SessionDiagnosticsObjectType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.5",""
2033,VendorServerInfoType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.6",""
2034,ServerRedundancyType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.7",""
2036,TransparentRedundancyType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.8",""
2039,NonTransparentRedundancyType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.9",""
2041,BaseEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.2",""
2052,AuditEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.3",""
2058,AuditSecurityEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.4",""
2059,AuditChannelEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.5",""
2060,AuditOpenSecureChannelEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.6",""
2069,AuditSessionEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.7",""
2071,AuditCreateSessionEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.8",""
2075,AuditActivateSessionEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.10",""
2078,AuditCancelEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.11",""
2080,AuditCertificateEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.12",""
2082,AuditCertificateDataMismatchEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.13",""
2085,AuditCertificateExpiredEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.14",""
2086,AuditCertificateInvalidEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.15",""
2087,AuditCertificateUntrustedEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.16",""
2088,AuditCertificateRevokedEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.17",""
2089,AuditCertificateMismatchEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.18",""
2090,AuditNodeManagementEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.19",""
2091,AuditAddNodesEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.20",""
2093,AuditDeleteNodesEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.21",""
2095,AuditAddReferencesEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.22",""
2097,AuditDeleteReferencesEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.23",""
2099,AuditUpdateEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.24",""
2100,AuditWriteUpdateEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.25",""
2104,AuditHistoryUpdateEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.26",""
2127,AuditUpdateMethodEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.27",""
2130,SystemEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.28",""
2131,DeviceFailureEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.29",""
2132,BaseModelChangeEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.31",""
2133,GeneralModelChangeEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.32",""
2137,ServerVendorCapabilityType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.5",""
2138,ServerStatusType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.6",""
2150,ServerDiagnosticsSummaryType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.8",""
2164,SamplingIntervalDiagnosticsArrayType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.9",""
2165,SamplingIntervalDiagnosticsType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.10",""
2171,SubscriptionDiagnosticsArrayType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.11",""
2172,SubscriptionDiagnosticsType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.12",""
2196,SessionDiagnosticsArrayType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.13",""
2197,SessionDiagnosticsVariableType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.14",""
2243,SessionSecurityDiagnosticsArrayType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.15",""
2244,SessionSecurityDiagnosticsType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.16",""
2253,Server,"https://reference.opcfoundation.org/v104/Core/docs/Part5/8.3.2",""
2299,StateMachineType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.2",""
2307,StateType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.8",""
2309,InitialStateType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.9",""
2310,TransitionType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.10",""
2311,TransitionEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.16",""
2315,AuditUpdateStateEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.17",""
2318,HistoricalDataConfigurationType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.2.2",""
2330,HistoryServerCapabilitiesType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.4.2",""
2340,AggregateFunctionType,"https://reference.opcfoundation.org/v104/Core/docs/Part13/4.2.2/#4.2.2.2",""
2357,Start,"https://reference.opcfoundation.org/v104/Core/docs/Part10/A.2.6/#A.2.6.2",""
2365,DataItemType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.1",""
2368,AnalogItemType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.2/#5.3.2.3",""
2372,DiscreteItemType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.3/#5.3.3.1",""
2373,TwoStateDiscreteType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.3/#5.3.3.2",""
2376,MultiStateDiscreteType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.3/#5.3.3.3",""
2378,ProgramTransitionEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part10/5.2.5/#5.2.5.2",""
2380,ProgramDiagnosticType,"",""
2391,ProgramStateMachineType,"https://reference.opcfoundation.org/v104/Core/docs/Part10/5.2.1",""
2738,SemanticChangeEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.33",""
2748,AuditUrlMismatchEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.9",""
2755,StateVariableType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.3",""
2760,FiniteStateVariableType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.6",""
2762,TransitionVariableType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.4",""
2767,FiniteTransitionVariableType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.7",""
2771,FiniteStateMachineType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/B.4.5",""
2782,ConditionType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.5.2",""
2787,RefreshStartEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.11.2",""
2788,RefreshEndEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.11.3",""
2789,RefreshRequiredEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.11.4",""
2790,AuditConditionEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.10.2",""
2803,AuditConditionEnableEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.10.3",""
2829,AuditConditionCommentEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.10.4",""
2830,DialogConditionType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.6.2",""
2881,AcknowledgeableConditionType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.7.2",""
2915,AlarmConditionType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.2",""
2929,ShelvedStateMachineType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.10/#5.8.10.1",""
2947,Unshelve,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.10/#5.8.10.2",""
2948,OneShotShelve,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.10/#5.8.10.4",""
2949,TimedShelve,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.10/#5.8.10.3",""
2955,LimitAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.11",""
2997,AggregateFunctions,"https://reference.opcfoundation.org/v104/Core/docs/Part13/4.2.2/#4.2.2.1",""
2999,AuditHistoryEventUpdateEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.6.2",""
3006,AuditHistoryValueUpdateEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.6.3",""
3012,AuditHistoryDeleteEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.6.5",""
3014,AuditHistoryRawModifyDeleteEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.6.6",""
3019,AuditHistoryAtTimeDeleteEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.6.7",""
3022,AuditHistoryEventDeleteEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.6.8",""
3035,EventQueueOverflowEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.34",""
3048,EventTypes,"https://reference.opcfoundation.org/v104/Core/docs/Part5/8.2.10",""
3051,BuildInfoType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.7",""
3065,AlwaysGeneratesEvent,"https://reference.opcfoundation.org/v104/Core/docs/Part5/11.17",""
3806,ProgramTransitionAuditEventType,"",""
3850,FinalResultData,"https://reference.opcfoundation.org/v104/Core/docs/Part10/A.2.6/#A.2.6.2",""
3875,ConditionRefresh,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.5.7",""
7594,EnumValueType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.2",""
8912,TimeZoneDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.28","Base Info LocalTime;"
8927,AuditConditionRespondEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.10.5",""
8944,AuditConditionAcknowledgeEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.10.6",""
8961,AuditConditionConfirmEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.10.7",""
8995,TwoStateVariableType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.2",""
9002,ConditionVariableType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.3",""
9004,HasTrueSubState,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.4.2",""
9005,HasFalseSubState,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.4.3",""
9006,HasCondition,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.12",""
9027,Enable,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.5.5",""
9028,Disable,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.5.4",""
9029,AddComment,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.5.6",""
9069,Respond,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.6.3",""
9111,Acknowledge,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.7.3",""
9113,Confirm,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.7.4",""
9318,ExclusiveLimitStateMachineType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.12/#5.8.12.2",""
9341,ExclusiveLimitAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.12/#5.8.12.3",""
9482,ExclusiveLevelAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.14/#5.8.14.3",""
9623,ExclusiveRateOfChangeAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.16/#5.8.16.3",""
9764,ExclusiveDeviationAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.15/#5.8.15.3",""
9906,NonExclusiveLimitAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.13",""
10060,NonExclusiveLevelAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.14/#5.8.14.2",""
10214,NonExclusiveRateOfChangeAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.16/#5.8.16.2",""
10368,NonExclusiveDeviationAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.15/#5.8.15.2",""
10523,DiscreteAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.17/#5.8.17.1",""
10637,OffNormalAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.17/#5.8.17.2",""
10751,TripAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.17/#5.8.17.4",""
11093,AuditConditionShelvingEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.10.8",""
11163,BaseConditionClassType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.9.2",""
11164,ProcessConditionClassType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.9.3",""
11165,MaintenanceConditionClassType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.9.4",""
11166,SystemConditionClassType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.9.5",""
11187,AggregateConfigurationType,"https://reference.opcfoundation.org/v104/Core/docs/Part13/4.2.1/#4.2.1.2",""
11202,HA Configuration,"https://reference.opcfoundation.org/v104/Core/docs/Part11/5.2.4",""
11216,ModificationInfo,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.5.3",""
11217,HistoryModifiedData,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.5.3",""
11234,HistoryUpdateType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.6",""
11238,MultiStateValueDiscreteType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.3/#5.3.3.4",""
11293,PerformUpdateType,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.7",""
11295,UpdateStructureDataDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.8.3/#6.8.3.1",""
11436,ProgressEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.35",""
11446,SystemStatusChangeEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.4.30",""
11487,OptionSetType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/7.17",""
11492,GetMonitoredItems,"https://reference.opcfoundation.org/v104/Core/docs/Part5/9.1",""
11508,OptionalPlaceholder,"https://reference.opcfoundation.org/v104/Core/docs/Part5/8.4.4",""
11510,MandatoryPlaceholder,"https://reference.opcfoundation.org/v104/Core/docs/Part5/8.4.5",""
11564,OperationLimitsType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.11",""
11575,FileType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/C.2.1",""
11595,AddressSpaceFileType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.12",""
11616,NamespaceMetadataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.13",""
11645,NamespacesType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.14",""
11737,BitFieldMaskDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.18",""
11753,SystemOffNormalAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.17/#5.8.17.3",""
11856,AuditProgramTransitionEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part10/5.2.6",""
11879,InstanceNode,"",""
11880,TypeNode,"",""
11939,OpenFileMode,"",""
11941,ModelChangeStructureVerbMask,"",""
11943,EndpointUrlListDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.20",""
11944,NetworkGroupDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.19",""
11945,NonTransparentNetworkRedundancyType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/6.3.10",""
12021,ArrayItemType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.4/#5.3.4.1",""
12029,YArrayItemType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.4/#5.3.4.2",""
12038,XYArrayItemType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.4/#5.3.4.3",""
12047,ImageItemType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.4/#5.3.4.4",""
12057,CubeItemType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.4/#5.3.4.5",""
12068,NDimensionArrayItemType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.3.4/#5.3.4.6",""
12077,AxisScaleEnumeration,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.6.7",""
12079,AxisInformation,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.6.6",""
12080,XVType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.6.8",""
12171,ComplexNumberType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.6.4",""
12172,DoubleComplexNumberType,"https://reference.opcfoundation.org/v104/Core/docs/Part8/5.6.5",""
12189,ServerOnNetwork,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.3/#5.4.3.2",""
12190,FindServersOnNetworkRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.3/#5.4.3.2",""
12191,FindServersOnNetworkResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.3/#5.4.3.2",""
12193,RegisterServer2Request,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.6/#5.4.6.2",""
12194,RegisterServer2Response,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.6/#5.4.6.2",""
12522,TrustListType,"",""
12552,TrustListMasks,"",""
12554,TrustListDataType,"",""
12555,CertificateGroupType,"",""
12556,CertificateType,"",""
12557,ApplicationCertificateType,"",""
12558,HttpsCertificateType,"",""
12559,RsaMinApplicationCertificateType,"",""
12560,RsaSha256ApplicationCertificateType,"",""
12561,TrustListUpdatedAuditEventType,"",""
12581,ServerConfigurationType,"",""
12620,CertificateUpdatedAuditEventType,"",""
12647,Open,"https://reference.opcfoundation.org/v104/Core/docs/Part5/C.2.1",""
12650,Close,"https://reference.opcfoundation.org/v104/Core/docs/Part5/C.2.2",""
12652,Read,"https://reference.opcfoundation.org/v104/Core/docs/Part5/C.2.3",""
12655,Write,"https://reference.opcfoundation.org/v104/Core/docs/Part5/C.2.4",""
12657,GetPosition,"https://reference.opcfoundation.org/v104/Core/docs/Part5/C.2.5",""
12660,SetPosition,"https://reference.opcfoundation.org/v104/Core/docs/Part5/C.2.6",""
12749,SetSubscriptionDurable,"https://reference.opcfoundation.org/v104/Core/docs/Part5/9.3",""
12755,OptionSet,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.41","Base Info OptionSet DataType;"
12756,Union,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.42","Base Info OptionSet DataType;"
12873,ResendData,"https://reference.opcfoundation.org/v104/Core/docs/Part5/9.2",""
12877,NormalizedString,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.46","Base Info NormalizedString DataType;"
12878,DecimalString,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.44","Base Info DecimalString DataType;"
12879,DurationString,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.45","Base Info Date DataTypes;"
12880,TimeString,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.47","Base Info Date DataTypes;"
12881,DateString,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.43","Base Info Date DataTypes;"
12886,RequestServerStateChange,"https://reference.opcfoundation.org/v104/Core/docs/Part5/9.4",""
12890,DiscoveryConfiguration,"",""
12891,MdnsDiscoveryConfiguration,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.9.2",""
12912,ConditionRefresh2,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.5.8",""
13225,CertificateExpirationAlarmType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.8.17/#5.8.17.7",""
13353,FileDirectoryType,"https://reference.opcfoundation.org/v104/Core/docs/Part5/C.3.1",""
13813,CertificateGroupFolderType,"",""
14209,PubSubConnectionType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.5/#9.1.5.2",""
14232,PubSubGroupType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.6/#9.1.6.2",""
14273,PublishedVariableDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/6.2.2/#6.2.2.6.1",""
14416,PublishSubscribeType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.3/#9.1.3.2",""
14443,PublishSubscribe,"https://reference.opcfoundation.org/v104/Core/docs/Part14/8.2",""
14476,HasPubSubConnection,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.3/#9.1.3.6",""
14477,DataSetFolderType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.4/#9.1.4.5.1",""
14509,PublishedDataSetType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.4/#9.1.4.2.1",""
14523,DataSetMetaDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/6.2.2/#6.2.2.1.2",""
14524,FieldMetaData,"https://reference.opcfoundation.org/v104/Core/docs/Part14/6.2.2/#6.2.2.1.3",""
14525,DataTypeDescription,"https://reference.opcfoundation.org/v104/Core/docs/Part14/A.1.2",""
14533,KeyValuePair,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.21","Base Info KeyValuePair;"
14534,PublishedDataItemsType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.4/#9.1.4.3.1",""
14572,PublishedEventsType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.4/#9.1.4.4.1",""
14593,ConfigurationVersionDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/6.2.2/#6.2.2.1.5",""
14643,PubSubStatusType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.10/#9.1.10.1",""
14647,PubSubState,"https://reference.opcfoundation.org/v104/Core/docs/Part14/6.2.1",""
14744,FieldTargetDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/6.2.9/#6.2.9.2.3",""
14936,DataSetToWriter,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.4/#9.1.4.2.5",""
15005,SimpleTypeDescription,"https://reference.opcfoundation.org/v104/Core/docs/Part14/A.1.5","Base Info UaBinary File;"
15006,UABinaryFileDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/A.2",""
15007,BrokerConnectionTransportDataType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/6.4.2/#6.4.2.1.3",""
15008,BrokerTransportQualityOfService,"https://reference.opcfoundation.org/v104/Core/docs/Part14/6.4.2/#6.4.2.2.5",""
15013,AuditConditionResetEventType,"https://reference.opcfoundation.org/v104/Core/docs/Part9/5.10.11",""
15031,AccessLevelType,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.57",""
15033,EventNotifierType,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.59",""
15064,DatagramConnectionTransportType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.3.1/#9.3.1.1",""
15108,SubscribedDataSetType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.9/#9.1.9.1",""
15109,ChoiceStateType,"https://reference.opcfoundation.org/v104/Core/docs/Amendment2/B.6.2",""
15111,TargetVariablesType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.9/#9.1.9.2",""
15112,HasGuard,"https://reference.opcfoundation.org/v104/Core/docs/Amendment2/B.6.3",""
15113,GuardVariableType,"https://reference.opcfoundation.org/v104/Core/docs/Amendment2/B.6.4",""
15127,SubscribedDataSetMirrorType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.1.9/#9.1.9.5",""
15128,ExpressionGuardVariableType,"https://reference.opcfoundation.org/v104/Core/docs/Amendment2/B.6.5",""
15155,BrokerConnectionTransportType,"https://reference.opcfoundation.org/v104/Core/docs/Part14/9.3.2/#9.3.2.1",""
